id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
584,153563,2.82181e-05,4.72149e-12,15.6033,0.917523,1.78039,0.515351,6.82483e+06,9.93101e+06,0.687224,3.07054e+09,9.9058e+09,0.309974,Fail
574,130528,1.24694e-05,1.38136e-12,16.0157,0.505551,0.392048,1.28951,2.43894e+06,1.05192e+06,2.31855,6.95442e+08,1.7768e+08,3.91401,Fail
1365,171903,1.41652e-06,2.6507e-14,17.7941,2.84083,2.41714,1.17528,1.30364e+07,1.16738e+07,1.11673,2.13781e+10,2.12913e+10,1.00407,Pass
1299,81995,4.36055e-06,7.54737e-16,22.4772,0.57697,0.468465,1.23162,6.25015e+06,3.03572e+06,2.05887,3.64079e+09,1.42792e+09,2.54972,Pass
364,174296,7.24212e-14,8.06321e-16,4.49777,0.120848,0.159497,0.757682,98137,46093,2.12911,2.1754e+08,3.22125e+08,0.675329,Pass
1564,174452,0.000714395,1.91054e-14,24.3447,3.44427,0.114336,30.1241,5.53569e+06,245324,22.5648,3.09806e+09,4.77414e+06,648.926,Fail
289,175027,7.1712e-06,2.46557e-15,21.7909,0.421488,0.343289,1.22779,3.41153e+06,1.90537e+06,1.79048,7.58698e+08,2.77655e+08,2.73252,Pass
1204,176117,1.01206e-05,5.597e-16,23.6182,0.247071,0.136414,1.81119,2.43772e+06,971065,2.51035,3.8321e+08,7.98736e+07,4.79771,Fail
832,177168,5.48098e-06,2.29054e-15,21.5958,2.81681,1.62458,1.73387,1.8579e+07,1.07318e+07,1.73121,1.71242e+10,9.62535e+09,1.77907,Pass
833,177196,7.9623e-06,4.66636e-15,21.2576,2.63309,1.63662,1.60886,1.79351e+07,1.05378e+07,1.70197,1.59612e+10,9.07319e+09,1.75915,Pass
1298,179394,1.90062e-06,1.64256e-13,16.264,211.599,0.309442,683.808,1.93399e+08,351193,550.69,1.75201e+12,2.02693e+06,864368,Pass
